Year,Month,DayofMonth,UniqueCarrier,Cancelled,AllFlights
1997,3,24,AS,6,402
1997,3,24,CO,15,1169
1997,3,24,DL,26,2523
1997,3,24,HP,7,584
1997,3,24,NW,92,1552
1997,3,24,TW,0,775
1997,3,24,UA,32,2100
1997,3,24,US,17,2079
1997,3,24,WN,37,2228
1997,3,25,AA,46,1861
1997,3,25,AS,10,403
1997,3,25,CO,14,1169
1997,3,25,DL,45,2522
1997,3,25,HP,3,582
1997,3,25,NW,58,1552
1997,3,25,TW,26,775
1997,3,25,UA,55,2101
1997,3,25,US,46,2077
1997,3,25,WN,32,2228
1997,3,26,AA,33,1862
1997,3,26,AS,20,403
1997,3,26,CO,25,1170
1997,3,26,DL,47,2525
1997,3,26,HP,3,583
1997,3,26,NW,36,1552
1997,3,26,TW,4,773
1997,3,26,UA,48,2101
1997,3,26,US,16,2077
1997,3,26,WN,8,2228
1997,3,27,AA,19,1862
1997,3,27,AS,7,405
1997,3,27,CO,17,1173
1997,3,27,DL,34,2524
1997,3,27,HP,4,580
1997,3,27,NW,21,1552
1997,3,27,TW,5,773
1997,3,27,UA,26,2103
1997,3,27,US,11,2079
1997,3,27,WN,12,2228
1997,3,28,AA,15,1866
1997,3,28,AS,8,407
1997,3,28,CO,8,1172
1997,3,28,DL,21,2524
1997,3,28,HP,2,583
1997,3,28,NW,43,1552
1997,3,28,TW,24,772
1997,3,28,UA,14,1963
1997,3,28,US,9,2080
1997,3,28,WN,2,2240
1997,3,29,AA,19,1701
1997,3,29,AS,1,354
1997,3,29,CO,7,976
1997,3,29,DL,37,2514
1997,3,29,HP,2,533
1997,3,29,NW,29,1309
1997,3,29,TW,6,660
1997,3,29,UA,6,1871
1997,3,29,US,12,1752
1997,3,29,WN,2,1891
1997,3,30,AA,38,1794
1997,3,30,AS,2,364
1997,3,30,CO,6,1057
1997,3,30,DL,24,2521
1997,3,30,HP,0,563
1997,3,30,NW,33,1427
1997,3,30,TW,4,717
1997,3,30,UA,9,1948
1997,3,30,US,13,1994
1997,3,30,WN,3,2037
1997,3,31,AA,100,1856
1997,3,31,AS,5,402
1997,3,31,CO,58,1166
1997,3,31,DL,155,2522
1997,3,31,HP,9,582
1997,3,31,NW,89,1551
1997,3,31,TW,23,775
1997,3,31,UA,84,2103
1997,3,31,US,192,2079
1997,3,31,WN,24,2228
1997,4,1,AA,134,1868
1997,4,1,AS,27,403
1997,4,1,CO,89,1165
1997,4,1,DL,184,2522
1997,4,1,HP,13,582
1997,4,1,NW,76,1551
1997,4,1,TW,37,775
1997,4,1,UA,119,2107
1997,4,1,US,229,2077
1997,4,1,WN,25,2228
1997,4,2,AA,35,1870
1997,4,2,AS,18,403
1997,4,2,CO,25,1164
1997,4,2,DL,32,2523
1997,4,2,HP,9,584
1997,4,2,NW,63,1536
1997,4,2,TW,15,775
1997,4,2,UA,49,2107
1997,4,2,US,58,2077
1997,4,2,WN,36,2228
1997,4,3,AA,16,1870
1997,4,3,AS,8,405
1997,4,3,CO,20,1169
1997,4,3,DL,47,2521
1997,4,3,HP,12,581
1997,4,3,NW,30,1538
1997,4,3,TW,3,772
1997,4,3,UA,23,2107
1997,4,3,US,28,2079
1997,4,3,WN,63,2228
1997,4,4,AA,27,1871
1997,4,4,AS,8,407
1997,4,4,CO,30,1168
1997,4,4,DL,18,2523
1997,4,4,HP,6,585
1997,4,4,NW,44,1553
1997,4,4,TW,9,775
1997,4,4,UA,19,2105
1997,4,4,US,13,2080
1997,4,4,WN,10,2240
1997,4,5,AA,7,1687
1997,4,5,AS,8,354
1997,4,5,CO,16,970
1997,4,5,DL,34,2493
1997,4,5,HP,10,516
1997,4,5,NW,51,1315
1997,4,5,TW,12,657
1997,4,5,UA,21,1932
1997,4,5,US,17,1753
1997,4,5,WN,7,1871
1997,4,6,AA,26,1786
1997,4,6,AS,3,359
1997,4,6,CO,13,1056
1997,4,6,DL,11,2496
1997,4,6,HP,8,557
1997,4,6,NW,93,1419
1997,4,6,TW,9,713
1997,4,6,UA,55,1964
1997,4,6,US,26,1984
1997,4,6,WN,7,2079
1997,4,7,AA,31,1865
1997,4,7,AS,7,402
1997,4,7,CO,11,1178
1997,4,7,DL,19,2513
1997,4,7,HP,6,579
1997,4,7,NW,64,1550
1997,4,7,TW,9,780
1997,4,7,UA,43,2067
1997,4,7,US,26,2073
1997,4,7,WN,19,2242
1997,4,8,AA,27,1868
1997,4,8,AS,10,404
1997,4,8,CO,23,1177
1997,4,8,DL,19,2515
1997,4,8,HP,6,577
1997,4,8,NW,46,1550
1997,4,8,TW,17,784
1997,4,8,UA,17,2069
1997,4,8,US,38,2071
1997,4,8,WN,11,2242
1997,4,9,AA,23,1868
1997,4,9,AS,12,404
1997,4,9,CO,17,1178
1997,4,9,DL,23,2516
1997,4,9,HP,4,577
1997,4,9,NW,50,1550
1997,4,9,TW,11,784
1997,4,9,UA,26,2069
1997,4,9,US,57,2071
1997,4,9,WN,26,2242
1997,4,10,AA,24,1868
1997,4,10,AS,9,406
1997,4,10,CO,18,1179
1997,4,10,DL,22,2512
1997,4,10,HP,5,579
1997,4,10,NW,78,1548
1997,4,10,TW,56,780
1997,4,10,UA,20,2068
1997,4,10,US,14,2073
1997,4,10,WN,44,2242
1997,4,11,AA,64,1869
1997,4,11,AS,13,407
1997,4,11,CO,10,1180
1997,4,11,DL,27,2514
1997,4,11,HP,5,581
1997,4,11,NW,68,1532
1997,4,11,TW,41,785
1997,4,11,UA,26,2069
1997,4,11,US,23,2074
1997,4,11,WN,36,2256
1997,4,12,AA,18,1730
1997,4,12,AS,3,354
1997,4,12,CO,8,980
1997,4,12,DL,31,2504
1997,4,12,HP,7,525
1997,4,12,NW,16,1285
1997,4,12,TW,5,654
1997,4,12,UA,36,1916
1997,4,12,US,13,1754
1997,4,12,WN,2,1883
1997,4,13,AA,10,1806
1997,4,13,AS,1,364
1997,4,13,CO,8,1061
1997,4,13,DL,12,2509
1997,4,13,HP,0,561
1997,4,13,NW,17,1401
1997,4,13,TW,6,715
1997,4,13,UA,16,1976
1997,4,13,US,15,1988
1997,4,13,WN,6,2079
1997,4,14,AA,24,1866
1997,4,14,AS,4,402
1997,4,14,CO,9,1178
1997,4,14,DL,7,2515
1997,4,14,HP,2,579
1997,4,14,NW,30,1529
1997,4,14,TW,5,778
1997,4,14,UA,23,2067
1997,4,14,US,20,2073
1997,4,14,WN,15,2242
1997,4,15,AA,30,1868
1997,4,15,AS,11,404
1997,4,15,CO,9,1177
1997,4,15,DL,9,2515
1997,4,15,HP,2,577
1997,4,15,NW,13,1523
1997,4,15,TW,1,780
1997,4,15,UA,21,2068
1997,4,15,US,18,2071
1997,4,15,WN,37,2242
1997,4,16,AA,28,1867
1997,4,16,AS,9,404
1997,4,16,CO,13,1180
1997,4,16,DL,12,2516
1997,4,16,HP,4,577
1997,4,16,NW,14,1521
1997,4,16,TW,3,777
1997,4,16,UA,15,2069
1997,4,16,US,11,2071
1997,4,16,WN,40,2242
1997,4,17,AA,20,1868
1997,4,17,AS,5,406
1997,4,17,CO,15,1175
1997,4,17,DL,26,2513
1997,4,17,HP,5,577
1997,4,17,NW,20,1521
1997,4,17,TW,2,777
1997,4,17,UA,26,2069
1997,4,17,US,8,2073
1997,4,17,WN,13,2242
1997,4,18,AA,18,1869
1997,4,18,AS,5,407
1997,4,18,CO,14,1180
1997,4,18,DL,20,2512
1997,4,18,HP,12,581
1997,4,18,NW,16,1521
1997,4,18,TW,2,780
1997,4,18,UA,28,2069
1997,4,18,US,36,2074
1997,4,18,WN,14,2256
1997,4,19,AA,7,1735
1997,4,19,AS,0,354
1997,4,19,CO,1,980
1997,4,19,DL,25,2503
1997,4,19,HP,9,525
1997,4,19,NW,18,1276
1997,4,19,TW,3,651
1997,4,19,UA,35,1916
1997,4,19,US,23,1754
1997,4,19,WN,16,1883
1997,4,20,AA,23,1809
1997,4,20,AS,0,364
1997,4,20,CO,9,1062
1997,4,20,DL,16,2508
1997,4,20,HP,1,560
1997,4,20,NW,5,1391
1997,4,20,TW,8,714
1997,4,20,UA,18,1978
1997,4,20,US,12,1988
1997,4,20,WN,4,2079
1997,4,21,AA,43,1865
1997,4,21,AS,5,402
1997,4,21,CO,14,1178
1997,4,21,DL,13,2515
1997,4,21,HP,2,579
1997,4,21,NW,26,1521
1997,4,21,TW,12,780
1997,4,21,UA,50,2068
1997,4,21,US,11,2073
1997,4,21,WN,11,2242
1997,4,22,AA,35,1868
1997,4,22,AS,14,404
1997,4,22,CO,15,1177
1997,4,22,DL,35,2514
1997,4,22,HP,4,577
1997,4,22,NW,48,1521
1997,4,22,TW,13,779
1997,4,22,UA,43,2069
1997,4,22,US,37,2071
1997,4,22,WN,23,2242
1997,4,23,AA,31,1868
1997,4,23,AS,4,404
1997,4,23,CO,24,1176
1997,4,23,DL,39,2514
1997,4,23,HP,16,576
1997,4,23,NW,37,1521
1997,4,23,TW,22,778
1997,4,23,UA,37,2069
1997,4,23,US,118,2071
1997,4,23,WN,30,2242
1997,4,24,AA,38,1866
1997,4,24,AS,6,406
1997,4,24,CO,14,1179
1997,4,24,DL,37,2514
1997,4,24,HP,17,579
1997,4,24,NW,34,1521
1997,4,24,TW,13,775
1997,4,24,UA,42,2069
1997,4,24,US,32,2073
1997,4,24,WN,22,2242
1997,4,25,AA,81,1871
1997,4,25,AS,0,407
1997,4,25,CO,69,1180
1997,4,25,DL,20,2513
1997,4,25,HP,5,581
1997,4,25,NW,22,1521
1997,4,25,TW,7,780
1997,4,25,UA,6,2069
1997,4,25,US,18,2073
1997,4,25,WN,46,2256
1997,4,26,AA,37,1733
1997,4,26,AS,5,352
1997,4,26,CO,44,971
1997,4,26,DL,39,2509
1997,4,26,HP,2,525
1997,4,26,NW,8,1270
1997,4,26,TW,4,651
1997,4,26,UA,20,1914
1997,4,26,US,17,1750
1997,4,26,WN,37,1883
1997,4,27,AA,18,1809
1997,4,27,AS,11,362
1997,4,27,CO,7,1051
1997,4,27,DL,29,2509
1997,4,27,HP,16,560
1997,4,27,NW,32,1392
1997,4,27,TW,6,711
1997,4,27,UA,7,1978
1997,4,27,US,25,1983
1997,4,27,WN,16,2079
1997,4,28,AA,34,1867
1997,4,28,AS,10,402
1997,4,28,CO,46,1154
1997,4,28,DL,25,2516
1997,4,28,HP,8,578
1997,4,28,NW,22,1523
1997,4,28,TW,12,779
1997,4,28,UA,18,2069
1997,4,28,US,59,2068
1997,4,28,WN,24,2242
1997,4,29,AA,26,1868
1997,4,29,AS,6,404
1997,4,29,CO,14,1152
1997,4,29,DL,29,2514
1997,4,29,HP,13,577
1997,4,29,NW,21,1524
1997,4,29,TW,6,779
1997,4,29,UA,16,2069
1997,4,29,US,38,2066
1997,4,29,WN,27,2242
1997,4,30,AA,60,1865
1997,4,30,AS,9,404
1997,4,30,CO,16,1154
1997,4,30,DL,19,2513
1997,4,30,HP,6,577
1997,4,30,NW,28,1513
1997,4,30,TW,8,778
1997,4,30,UA,37,2065
1997,4,30,US,21,2066
1997,4,30,WN,26,2242
1997,5,1,AA,25,1852
1997,5,1,AS,8,406
1997,5,1,CO,49,1138
1997,5,1,DL,39,2511
1997,5,1,HP,16,579
1997,5,1,NW,34,1512
1997,5,1,TW,15,778
1997,5,1,UA,88,2069
1997,5,1,US,68,2068
1997,5,1,WN,18,2242
1997,5,2,AA,36,1863
1997,5,2,AS,4,407
1997,5,2,CO,32,1140
1997,5,2,DL,21,2515
1997,5,2,HP,18,581
1997,5,2,NW,16,1514
1997,5,2,TW,16,781
1997,5,2,UA,38,2067
1997,5,2,US,21,2069
1997,5,2,WN,11,2256
1997,5,3,AA,22,1725
1997,5,3,AS,2,354
1997,5,3,CO,11,925
1997,5,3,DL,162,2507
1997,5,3,HP,26,525
1997,5,3,NW,17,1263
1997,5,3,TW,13,651
1997,5,3,UA,40,1914
1997,5,3,US,12,1750
1997,5,3,WN,6,1883
1997,5,4,AA,25,1804
1997,5,4,AS,1,364
1997,5,4,CO,3,1014
1997,5,4,DL,16,2506
1997,5,4,HP,22,561
1997,5,4,NW,6,1384
1997,5,4,TW,5,708
1997,5,4,UA,25,1978
1997,5,4,US,14,1983
1997,5,4,WN,12,2079
1997,5,5,AA,23,1861
1997,5,5,AS,1,402
1997,5,5,CO,17,1138
1997,5,5,DL,13,2516
1997,5,5,HP,26,579
1997,5,5,NW,18,1511
1997,5,5,TW,5,780
1997,5,5,UA,37,2066
1997,5,5,US,21,2061
1997,5,5,WN,27,2242
1997,5,6,AA,45,1859
1997,5,6,AS,0,404
1997,5,6,CO,31,1137
1997,5,6,DL,43,2514
1997,5,6,HP,9,577
1997,5,6,NW,23,1509
1997,5,6,TW,15,781
1997,5,6,UA,38,2067
1997,5,6,US,30,2056
1997,5,6,WN,32,2242
1997,5,7,AA,26,1859
1997,5,7,AS,2,404
1997,5,7,CO,12,1136
1997,5,7,DL,21,2516
1997,5,7,HP,11,577
1997,5,7,NW,21,1509
1997,5,7,TW,13,781
1997,5,7,UA,41,2067
1997,5,7,US,20,2058
1997,5,7,WN,12,2242
1997,5,8,AA,28,1860
1997,5,8,AS,0,406
1997,5,8,CO,10,1139
1997,5,8,DL,10,2517
1997,5,8,HP,3,579
1997,5,8,NW,18,1512
1997,5,8,TW,16,776
1997,5,8,UA,22,2067
1997,5,8,US,16,2058
1997,5,8,WN,34,2242
1997,5,9,AA,14,1864
1997,5,9,AS,6,407
1997,5,9,CO,11,1139
1997,5,9,DL,17,2516
1997,5,9,HP,9,581
1997,5,9,NW,14,1514
1997,5,9,TW,8,781
1997,5,9,UA,35,2069
1997,5,9,US,18,2060
1997,5,9,WN,9,2256
1997,5,10,AA,20,1727
1997,5,10,AS,8,354
1997,5,10,CO,5,925
1997,5,10,DL,9,2508
1997,5,10,HP,6,525
1997,5,10,NW,8,1262
1997,5,10,TW,0,651
1997,5,10,UA,36,1943
1997,5,10,US,17,1731
1997,5,10,WN,16,1883
1997,5,11,AA,12,1806
1997,5,11,AS,12,382
1997,5,11,CO,7,1018
1997,5,11,DL,25,2509
1997,5,11,HP,14,561
1997,5,11,NW,6,1383
1997,5,11,TW,1,710
1997,5,11,UA,36,1985
1997,5,11,US,13,1973
1997,5,11,WN,10,2079
1997,5,12,AA,19,1861
1997,5,12,AS,7,413
1997,5,12,CO,19,1158
1997,5,12,DL,17,2516
1997,5,12,HP,8,579
1997,5,12,NW,9,1515
1997,5,12,TW,0,779
1997,5,12,UA,12,2063
1997,5,12,US,23,2063
1997,5,12,WN,14,2242
1997,5,13,AA,20,1860
1997,5,13,AS,9,417
1997,5,13,CO,17,1157
1997,5,13,DL,25,2517
1997,5,13,HP,12,577
1997,5,13,NW,16,1515
1997,5,13,TW,4,781
1997,5,13,UA,15,2067
1997,5,13,US,30,2061
1997,5,13,WN,23,2242
1997,5,14,AA,19,1859
1997,5,14,AS,4,417
1997,5,14,CO,15,1156
1997,5,14,DL,24,2514
1997,5,14,HP,12,577
1997,5,14,NW,20,1515
1997,5,14,TW,2,781
1997,5,14,UA,8,2067
1997,5,14,US,8,2061
1997,5,14,WN,35,2242
1997,5,15,AA,41,1858
1997,5,15,AS,4,416
1997,5,15,CO,10,1159
1997,5,15,DL,9,2516
1997,5,15,HP,1,579
1997,5,15,NW,10,1515
1997,5,15,TW,7,784
1997,5,15,UA,16,2067
1997,5,15,US,19,2063
1997,5,15,WN,23,2242
1997,5,16,AA,20,1863
1997,5,16,AS,6,414
1997,5,16,CO,22,1160
1997,5,16,DL,14,2517
1997,5,16,HP,11,581
1997,5,16,NW,14,1514
1997,5,16,TW,3,785
1997,5,16,UA,8,2069
1997,5,16,US,21,2065
1997,5,16,WN,7,2256
1997,5,17,AA,3,1726
1997,5,17,AS,2,371
1997,5,17,CO,1,939
1997,5,17,DL,19,2509
1997,5,17,HP,10,525
1997,5,17,NW,11,1262
1997,5,17,TW,8,653
1997,5,17,UA,30,1945
1997,5,17,US,13,1732
1997,5,17,WN,19,1883
1997,5,18,AA,25,1804
1997,5,18,AS,4,380
1997,5,18,CO,4,1030
1997,5,18,DL,10,2509
1997,5,18,HP,9,559
1997,5,18,NW,13,1383
1997,5,18,TW,2,718
1997,5,18,UA,66,1984
1997,5,18,US,13,1977
1997,5,18,WN,4,2079
1997,5,19,AA,53,1858
1997,5,19,AS,1,413
1997,5,19,CO,15,1158
1997,5,19,DL,37,2515
1997,5,19,HP,10,579
1997,5,19,NW,24,1515
1997,5,19,TW,5,783
1997,5,19,UA,91,2066
1997,5,19,US,48,2063
1997,5,19,WN,34,2242
1997,5,20,AA,41,1862
1997,5,20,AS,9,418
1997,5,20,CO,22,1157
1997,5,20,DL,25,2517
1997,5,20,HP,4,577
1997,5,20,NW,13,1507
1997,5,20,TW,2,784
1997,5,20,UA,31,2067
1997,5,20,US,24,2061
1997,5,20,WN,29,2242
1997,5,21,AA,18,1859
1997,5,21,AS,11,417
1997,5,21,CO,3,1158
1997,5,21,DL,13,2514
1997,5,21,HP,3,577
1997,5,21,NW,13,1515
1997,5,21,TW,6,782
1997,5,21,UA,18,2062
1997,5,21,US,23,2061
1997,5,21,WN,45,2242
1997,5,22,AA,17,1862
1997,5,22,AS,4,416
1997,5,22,CO,6,1158
1997,5,22,DL,11,2516
1997,5,22,HP,2,579
1997,5,22,NW,6,1515
1997,5,22,TW,6,784
1997,5,22,UA,18,2067
1997,5,22,US,23,2063
1997,5,22,WN,21,2242
1997,5,23,AA,15,1864
1997,5,23,AS,8,415
1997,5,23,CO,5,1160
1997,5,23,DL,11,2516
1997,5,23,HP,2,581
1997,5,23,NW,8,1514
1997,5,23,TW,0,785
1997,5,23,UA,6,2072
1997,5,23,US,15,2065
1997,5,23,WN,2,2256
1997,5,24,AA,2,1630
1997,5,24,AS,2,373
1997,5,24,CO,23,927
1997,5,24,DL,25,2477
1997,5,24,HP,6,524
1997,5,24,NW,10,1220
1997,5,24,TW,1,612
1997,5,24,UA,12,1887
1997,5,24,US,3,1732
1997,5,24,WN,16,1883
1997,5,25,AA,9,1688
1997,5,25,AS,1,384
1997,5,25,CO,11,874
1997,5,25,DL,31,2464
1997,5,25,HP,11,558
1997,5,25,NW,7,1198
1997,5,25,TW,0,576
1997,5,25,UA,8,1710
1997,5,25,US,11,1977
1997,5,25,WN,18,1835
1997,5,26,AA,2,1778
1997,5,26,AS,4,414
1997,5,26,CO,2,1060
1997,5,26,DL,8,2508
1997,5,26,HP,2,579
1997,5,26,NW,8,1397
1997,5,26,TW,7,701
1997,5,26,UA,8,2003
1997,5,26,US,13,2063
1997,5,26,WN,17,2088
1997,5,27,AA,11,1860
1997,5,27,AS,8,418
1997,5,27,CO,14,1157
1997,5,27,DL,16,2516
1997,5,27,HP,2,577
1997,5,27,NW,14,1515
1997,5,27,TW,10,785
1997,5,27,UA,41,2067
1997,5,27,US,29,2061
1997,5,27,WN,12,2242
1997,5,28,AA,25,1860
1997,5,28,AS,2,417
1997,5,28,CO,15,1158
1997,5,28,DL,23,2516
1997,5,28,HP,13,577
1997,5,28,NW,24,1515
1997,5,28,TW,6,784
1997,5,28,UA,33,2067
1997,5,28,US,55,2061
1997,5,28,WN,36,2242
1997,5,29,AA,28,1861
1997,5,29,AS,1,416
1997,5,29,CO,9,1159
1997,5,29,DL,19,2516
1997,5,29,HP,11,579
1997,5,29,NW,23,1515
1997,5,29,TW,4,785
1997,5,29,UA,47,2064
1997,5,29,US,44,2063
1997,5,29,WN,20,2242
1997,5,30,AA,35,1865
1997,5,30,AS,0,415
1997,5,30,CO,22,1160
1997,5,30,DL,15,2517
1997,5,30,HP,2,581
1997,5,30,NW,12,1510
1997,5,30,TW,14,785
1997,5,30,UA,19,2069
1997,5,30,US,19,2065
1997,5,30,WN,6,2256
1997,5,31,AA,7,1731
1997,5,31,AS,3,373
1997,5,31,CO,3,938
1997,5,31,DL,33,2490
1997,5,31,HP,7,527
1997,5,31,NW,9,1252
1997,5,31,TW,6,653
1997,5,31,UA,25,1945
1997,5,31,US,23,1732
1997,5,31,WN,6,1883
1997,6,1,AA,5,1809
1997,6,1,AS,4,384
1997,6,1,CO,9,1026
1997,6,1,DL,11,2512
1997,6,1,HP,9,563
1997,6,1,NW,18,1418
1997,6,1,TW,1,725
1997,6,1,UA,14,1985
1997,6,1,US,31,1977
1997,6,1,WN,12,2079
1997,6,2,AA,42,1859
1997,6,2,AS,13,414
1997,6,2,CO,30,1154
1997,6,2,DL,85,2547
1997,6,2,HP,8,581
1997,6,2,NW,30,1526
1997,6,2,TW,12,783
1997,6,2,UA,20,2067
1997,6,2,US,137,2063
1997,6,2,WN,19,2242
1997,6,3,AA,24,1866
1997,6,3,AS,6,417
1997,6,3,CO,18,1153
1997,6,3,DL,48,2549
1997,6,3,HP,10,579
1997,6,3,NW,37,1527
1997,6,3,TW,12,779
1997,6,3,UA,76,2066
1997,6,3,US,38,2061
1997,6,3,WN,34,2242
1997,6,4,AA,32,1862
1997,6,4,AS,10,417
1997,6,4,CO,20,1154
1997,6,4,DL,12,2548
1997,6,4,HP,7,579
1997,6,4,NW,32,1525
1997,6,4,TW,9,784
1997,6,4,UA,19,2058
1997,6,4,US,25,2061
1997,6,4,WN,8,2242
1997,6,5,AA,24,1865
1997,6,5,AS,1,416
1997,6,5,CO,10,1155
1997,6,5,DL,28,2546
1997,6,5,HP,4,580
1997,6,5,NW,53,1526
1997,6,5,TW,0,782
1997,6,5,UA,28,2101
1997,6,5,US,23,2063
1997,6,5,WN,10,2242
1997,6,6,AA,25,1866
1997,6,6,AS,1,415
1997,6,6,CO,15,1156
1997,6,6,DL,28,2549
1997,6,6,HP,1,583
1997,6,6,NW,25,1520
1997,6,6,TW,2,785
1997,6,6,UA,37,2113
1997,6,6,US,41,2065
1997,6,6,WN,3,2256
1997,6,7,AA,7,1733
1997,6,7,AS,14,373
1997,6,7,CO,8,933
1997,6,7,DL,11,2531
1997,6,7,HP,10,536
1997,6,7,NW,30,1393
1997,6,7,TW,8,690
1997,6,7,UA,21,2001
1997,6,7,US,7,1732
1997,6,7,WN,7,1883
1997,6,8,AA,13,1812
1997,6,8,AS,16,435
1997,6,8,CO,14,1024
1997,6,8,DL,9,2531
1997,6,8,HP,0,566
1997,6,8,NW,10,1447
1997,6,8,TW,2,729
1997,6,8,UA,11,2031
1997,6,8,US,16,1977
1997,6,8,WN,5,2079
1997,6,9,AA,23,1864
1997,6,9,AS,8,446
1997,6,9,CO,31,1154
1997,6,9,DL,34,2549
1997,6,9,HP,6,583
1997,6,9,NW,28,1522
1997,6,9,TW,4,785
1997,6,9,UA,19,2114
1997,6,9,US,60,2063
1997,6,9,WN,27,2242
1997,6,10,AA,11,1866
1997,6,10,AS,6,443
1997,6,10,CO,18,1153
1997,6,10,DL,29,2549
1997,6,10,HP,0,581
1997,6,10,NW,11,1519
1997,6,10,TW,4,785
1997,6,10,UA,54,2114
1997,6,10,US,50,2061
1997,6,10,WN,28,2227
1997,6,11,AA,18,1863
1997,6,11,AS,4,445
1997,6,11,CO,11,1148
1997,6,11,DL,24,2545
1997,6,11,HP,2,578
1997,6,11,NW,20,1519
1997,6,11,TW,3,784
1997,6,11,UA,34,2112
1997,6,11,US,30,2061
1997,6,11,WN,32,2266
1997,6,12,AA,20,1866
1997,6,12,AS,5,438
1997,6,12,CO,14,1165
1997,6,12,DL,20,2549
1997,6,12,HP,7,581
1997,6,12,NW,22,1525
1997,6,12,TW,2,785
1997,6,12,UA,33,2114
1997,6,12,US,38,2063
1997,6,12,WN,34,2266
1997,6,13,AA,27,1866
1997,6,13,AS,13,444
1997,6,13,CO,40,1167
1997,6,13,DL,54,2550
1997,6,13,HP,6,583
1997,6,13,NW,37,1534
1997,6,13,TW,47,784
1997,6,13,UA,12,2113
1997,6,13,US,73,2065
1997,6,13,WN,11,2282
1997,6,14,AA,11,1724
1997,6,14,AS,9,425
1997,6,14,CO,17,971
1997,6,14,DL,35,2531
1997,6,14,HP,6,536
1997,6,14,NW,20,1407
1997,6,14,TW,0,688
1997,6,14,UA,16,1999
1997,6,14,US,20,1733
1997,6,14,WN,12,1988
1997,6,15,AA,7,1779
1997,6,15,AS,2,435
1997,6,15,CO,16,1061
1997,6,15,DL,8,2532
1997,6,15,HP,4,561
1997,6,15,NW,30,1457
1997,6,15,TW,3,730
1997,6,15,UA,16,2033
1997,6,15,US,7,1978
1997,6,15,WN,4,2128
1997,6,16,AA,70,1856
1997,6,16,AS,5,446
1997,6,16,CO,15,1166
1997,6,16,DL,56,2551
1997,6,16,HP,7,578
1997,6,16,NW,24,1527
1997,6,16,TW,20,789
1997,6,16,UA,19,2120
1997,6,16,US,13,2064
1997,6,16,WN,21,2266
1997,6,17,AA,138,1860
1997,6,17,AS,2,444
1997,6,17,CO,37,1161
1997,6,17,DL,88,2551
1997,6,17,HP,15,577
1997,6,17,NW,32,1529
1997,6,17,TW,12,788
1997,6,17,UA,32,2119
1997,6,17,US,26,2064
1997,6,17,WN,45,2266
1997,6,18,AA,21,1854
1997,6,18,CO,51,1157
1997,6,18,DL,56,2549
1997,6,18,HP,2,577
1997,6,18,NW,27,1527
1997,6,18,TW,5,789
1997,6,18,UA,47,2120
1997,6,18,US,56,2064
1997,6,18,WN,43,2266
1997,6,19,AA,12,1860
1997,6,19,AS,1,439
1997,6,19,CO,28,1166
1997,6,19,DL,41,2551
1997,6,19,HP,3,577
1997,6,19,NW,38,1526
1997,6,19,TW,2,789
1997,6,19,UA,27,2120
1997,6,19,US,60,2066
1997,6,19,WN,23,2266
1997,6,20,AA,22,1857
1997,6,20,AS,9,444
1997,6,20,CO,94,1167
1997,6,20,DL,13,2551
1997,6,20,HP,4,579
1997,6,20,NW,33,1526
1997,6,20,TW,0,787
1997,6,20,UA,47,2120
1997,6,20,US,20,2067
1997,6,20,WN,8,2282
1997,6,21,AA,17,1775
1997,6,21,AS,1,425
1997,6,21,CO,24,970
1997,6,21,DL,4,2533
1997,6,21,HP,3,530
1997,6,21,NW,26,1396
1997,6,21,TW,2,693
1997,6,21,UA,53,2005
1997,6,21,US,12,1758
1997,6,21,WN,23,1988
1997,6,22,AA,33,1812
1997,6,22,AS,0,435
1997,6,22,CO,30,1063
1997,6,22,DL,31,2532
1997,6,22,HP,4,562
1997,6,22,NW,37,1447
1997,6,22,TW,2,733
1997,6,22,UA,33,2035
1997,6,22,US,48,1980
1997,6,22,WN,26,2128
1997,6,23,AA,40,1858
1997,6,23,AS,12,444
1997,6,23,CO,29,1166
1997,6,23,DL,28,2551
1997,6,23,HP,1,579
1997,6,23,NW,24,1530
1997,6,23,TW,8,789
1997,6,23,UA,22,2120
1997,6,23,US,15,2064
1997,6,23,WN,26,2266
1997,6,24,AA,23,1857
1997,6,24,AS,3,444
1997,6,24,CO,15,1161
1997,6,24,DL,27,2551
1997,6,24,HP,6,577
1997,6,24,NW,32,1530
1997,6,24,TW,21,787
1997,6,24,UA,16,2120
1997,6,24,US,29,2064
1997,6,24,WN,31,2266
1997,6,25,AA,37,1858
1997,6,25,AS,2,445
1997,6,25,CO,10,1155
1997,6,25,DL,20,2549
1997,6,25,HP,16,577
1997,6,25,NW,51,1530
1997,6,25,TW,25,784
1997,6,25,UA,88,2119
1997,6,25,US,46,2064
1997,6,25,WN,32,2266
1997,6,26,AA,91,1859
1997,6,26,AS,4,438
1997,6,26,CO,32,1166
1997,6,26,DL,51,2550
1997,6,26,HP,5,577
1997,6,26,NW,31,1530
1997,6,26,TW,10,787
1997,6,26,UA,90,2120
1997,6,26,US,118,2066
1997,6,26,WN,26,2266
1997,6,27,AA,27,1857
1997,6,27,AS,7,443
1997,6,27,CO,17,1167
1997,6,27,DL,17,2551
1997,6,27,HP,8,579
1997,6,27,NW,12,1528
1997,6,27,TW,7,790
1997,6,27,UA,29,2120
1997,6,27,US,21,2067
